"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"80","The latest Justin's Mostly #Outdoors! https://t.co/hScJxtm7W6 Thanks to @HackerSpaceLA @OMSI #disney #ad",FALSE,0,NA,2017-02-17 19:46:45,FALSE,NA,"832677688435318784",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","justinrains",0,FALSE,FALSE,NA,NA
"81","Looking to plan a @WaltDisneyWorld #vacation?
Head over to our #Disney Magic Page and Get Started!! RT
https://t.co/chpWBlmBwl",FALSE,0,NA,2017-02-17 19:45:05,FALSE,NA,"832677268677799936",NA,"<a href=""http://twuffer.com"" rel=""nofollow"">Twuffer</a>","vivacious_views",0,FALSE,FALSE,NA,NA
"82","RT @jfrostphoto: Check out this item in my Etsy shop https://t.co/3QHJxDtALX
#Disney #MickeyMouse #magickingdom",FALSE,0,NA,2017-02-17 19:35:39,FALSE,NA,"832674892986335233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jfrostphoto",1,TRUE,FALSE,NA,NA
"83","MY LITTLE PRINCESS  Personalized Ornament by BarbziesCustomArts https://t.co/3gycKKy5zt via @Etsy #disney #princess #cinderella #tiara #etsy",FALSE,0,NA,2017-02-17 19:34:03,FALSE,NA,"832674490958049280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","barbziebus",0,FALSE,FALSE,NA,NA
"84","Just watched #Disney's Donald Duck In Nutzi Land and it was super funny, recommend it to everyone!",FALSE,0,NA,2017-02-17 19:30:43,FALSE,NA,"832673652000710656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BunceBunnySkunk",0,FALSE,FALSE,NA,NA
"85","Put your Illustrator skills to the test....Win a trip to LA! ‚úèÔ∏èÌ†ºÌøÜ‚úàÔ∏èMore info: https://t.co/unqMUfvC15  #adobe #Disney https://t.co/89hxyWsp1P",FALSE,0,NA,2017-02-17 19:30:10,FALSE,NA,"832673511252512771",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","nwtcdesignprint",0,FALSE,FALSE,NA,NA
"86","#Technology &amp; Ops #Analyst II (#job) wanted in #Bristol. #Disney https://t.co/ipYZZzJ952 #DisneyJobs https://t.co/uNd6Ly7rCS",FALSE,0,NA,2017-02-17 19:28:37,FALSE,NA,"832673123224805376",NA,"<a href=""http://workfor.us/jobboard"" rel=""nofollow"">Work For Us</a>","joanlefosse",0,FALSE,FALSE,NA,NA
"87","Apply now to work for #Disney as #Technology &amp; Ops #Analyst III! (#Bristol) #job https://t.co/jGTQmVoapP #DisneyJobs https://t.co/8wfjImPVLy",FALSE,0,NA,2017-02-17 19:21:38,FALSE,NA,"832671365673086977",NA,"<a href=""http://workfor.us/jobboard"" rel=""nofollow"">Work For Us</a>","8True",0,FALSE,FALSE,NA,NA
"88","#ResistTrumpTuesdays told #Disney CEO to #QuitTheCouncil of businessmen advising Trump. #DisneyLetHimGo [VIDEO]
https://t.co/oYKmMe4kZx",FALSE,0,NA,2017-02-17 19:21:30,FALSE,NA,"832671333309898752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BarrySolow",0,FALSE,FALSE,NA,NA
"89","@RyanFitz1111 @bakedalaska @Disney. EVEN #DISNEY EMPLOYEES HATE DISNEY",FALSE,1,"RyanFitz1111",2017-02-17 19:18:51,FALSE,"832441710970097665","832670663093555200","871017006","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrDewMaster",0,FALSE,FALSE,NA,NA
"90","RT @EW: What‚Äôs the absolute BEST #Disney song ever? Vote for your favorite: https://t.co/Hmc3TCjEbH https://t.co/Tavm61uiUJ",FALSE,0,NA,2017-02-17 19:17:05,FALSE,NA,"832670218983976960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","disneygirl103",44,TRUE,FALSE,NA,NA
"91","RT @maineiacmakeup: #Disney #Mickey Mouse Footed Pajama Front Zip Size M (7-9) | eBay #footedpajama https://t.co/O4T8YSOu5S https://t.co/sH‚Ä¶",FALSE,0,NA,2017-02-17 19:16:43,FALSE,NA,"832670127833350144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SlavicaBBB",19,TRUE,FALSE,NA,NA
"92","RT @SportsTalkFLA: #ESPN is no longer 'printing cash' for #Disney: https://t.co/ob1pKa5FWm",FALSE,0,NA,2017-02-17 19:16:35,FALSE,NA,"832670095268737026",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","iJ04n",1,TRUE,FALSE,NA,NA
"93","Rescheduled: @JimHillMedia talks #BeautyAndTheBeast March 19; Spaced Out #Disney April 23 in Wayne NJ. Join us.
https://t.co/KmrKVw0q8Y",FALSE,1,NA,2017-02-17 19:11:20,FALSE,NA,"832668772997677056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","etccustomevents",0,FALSE,FALSE,NA,NA
"94","#ESPN is no longer 'printing cash' for #Disney: https://t.co/ob1pKa5FWm",FALSE,0,NA,2017-02-17 19:11:09,FALSE,NA,"832668725291528192",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","SportsTalkFLA",1,FALSE,FALSE,NA,NA
"95","#BeautyAndTheBeast    .... USA Official Final Trailer  #Disney 2017

https://t.co/FT9GNSk87D via @YouTube",FALSE,1,NA,2017-02-17 19:10:36,FALSE,NA,"832668587915567104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HelloGaryBarlow",0,FALSE,FALSE,NA,NA
"96","RT @dan_shaba: @Disneyland jokes with @the_nonny #disney #puns #waltdisney https://t.co/k7MiLpMSXR",FALSE,0,NA,2017-02-17 19:08:40,FALSE,NA,"832668100738764800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dudasoaresi",1,TRUE,FALSE,NA,NA
"97","RT @tsumtsumplush: Free New Giveaway Star Wars Tsum Tsum Set https://t.co/gxNO7y52x7 #tsumtsum #tsumtsumplush #disneytsumtsum #disney #give‚Ä¶",FALSE,0,NA,2017-02-17 19:05:40,FALSE,NA,"832667347894743040",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","landonsmum",73,TRUE,FALSE,NA,NA
"98","Her favorite ride! Check out my story to see her reaction Ì†ΩÌ∏ÅÌ†ΩÌ≤ñ #disney #teacups #princessevie https://t.co/Tdvwvyo353 https://t.co/KjVGXxImfO",FALSE,0,NA,2017-02-17 19:03:42,FALSE,NA,"832666852786573312",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","kayla_peloquin",0,FALSE,FALSE,NA,NA
"99","RT @DisneyRJogren: Disney Mood Mug of the Day! #disneymoodmugoftheday #disney #magickingdom Middle of Feb in Chicago. 65 degrees. Is... htt‚Ä¶",FALSE,0,NA,2017-02-17 19:01:20,FALSE,NA,"832666256595615745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","freetree64",2,TRUE,FALSE,NA,NA
"100","Why can't you give Elsa a balloon? Because she will Let it go #frozen #dadjokes #disney #sahd",FALSE,0,NA,2017-02-17 18:54:24,FALSE,NA,"832664513547689988",NA,"<a href=""http://www.tweetjukebox.com"" rel=""nofollow"">Tweet Jukebox</a>","Dadstayedhome",0,FALSE,FALSE,NA,NA
"101","Im Mulan. Discover which #Disney princess you are! START QUIZ: https://t.co/0aAqyYZOET https://t.co/4YzZYJZnVA",FALSE,0,NA,2017-02-17 18:53:03,FALSE,NA,"832664172387201025",NA,"<a href=""http://quiztw.com"" rel=""nofollow"">Disney  PrincessÌ†ΩÌ±ë</a>","zluka333",0,FALSE,FALSE,NA,NA
"102","Im Mulan. Discover which #Disney princess you are! START QUIZ: https://t.co/yg3PGwyqVq https://t.co/RQibFsXkYe",FALSE,0,NA,2017-02-17 18:53:02,FALSE,NA,"832664167538683904",NA,"<a href=""http://quiztw.com"" rel=""nofollow"">Disney  PrincessÌ†ΩÌ±ë</a>","mcclainecarter1",0,FALSE,FALSE,NA,NA
"103","Look at this gorgeous elephant! #elephant #animalkingdom #animals #nature #disney @ Disney's‚Ä¶ https://t.co/GhaMlzMp84",FALSE,0,NA,2017-02-17 18:52:39,FALSE,NA,"832664073653387264",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","helloteemarie",0,FALSE,FALSE,NA,NA
"104","RT @baublesnbooty: https://t.co/rBYmxMqtZj Ten #Walt #Disney 1/20th #Ounce .999 #Fine #Silver #Pirate #Treasure https://t.co/QXMAoDxrom",FALSE,0,NA,2017-02-17 18:52:35,FALSE,NA,"832664055781298177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","baublesnbooty",3,TRUE,FALSE,NA,NA
"105","Check out this item in my Etsy shop https://t.co/aKfSD5MjSd
#tiger #bigcats #Disney",FALSE,0,NA,2017-02-17 18:52:27,FALSE,NA,"832664023007064065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jfrostphoto",1,FALSE,FALSE,NA,NA
"106","@Disneyland jokes with @the_nonny #disney #puns #waltdisney https://t.co/k7MiLpMSXR",FALSE,1,"Disneyland",2017-02-17 18:50:51,FALSE,NA,"832663620278378496","12378512","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dan_shaba",1,FALSE,FALSE,NA,NA
"107","The highlights of our #disneycruise is in a *NEW* post #ontheblog. https://t.co/pVLUWPjEgE #travel #disney",FALSE,0,NA,2017-02-17 18:50:10,FALSE,NA,"832663445988327425",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ourtravelingfam",0,FALSE,FALSE,NA,NA
"108","Tweeting a picture that scrumptious looking can never be cheesy @WPCOrlando #Disney #WaltDisneyWorld https://t.co/aJkQhnKDJA",FALSE,0,NA,2017-02-17 18:49:52,FALSE,NA,"832663369257717761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wdwgetaways",0,FALSE,FALSE,NA,NA
"109","@PupStarMovie premiers tonight on the @DisneyChannel at 8:30pm ET/PT #Disney #PupStars #FridayNightMovie Ì†ΩÌ≥∫Ì†ºÌΩøÌ†ΩÌ∞∂ https://t.co/EjZbBMcA1Y",FALSE,0,"PupStarMovie",2017-02-17 18:49:23,FALSE,NA,"832663250219044864","755926385160359936","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mbeck23",0,FALSE,FALSE,NA,NA
"110","RT @BenCAllen302: I can't be the only believer in the Disney and DreamWorks being the same company conspiracy. #truth #disney #dreamworks #‚Ä¶",FALSE,0,NA,2017-02-17 18:45:26,FALSE,NA,"832662254118055938",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dbrowne93",1,TRUE,FALSE,NA,NA
"111","Making #Disney food at home is the best!  #disneyparksblog #disneyrecipes #dsmmc https://t.co/UPJv0aZ43I",FALSE,0,NA,2017-02-17 18:45:13,FALSE,NA,"832662200716238848",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MyFavoriteFinds",0,FALSE,FALSE,NA,NA
"112","I can't be the only believer in the Disney and DreamWorks being the same company conspiracy. #truth #disney #dreamworks #cartoons",FALSE,1,NA,2017-02-17 18:43:42,FALSE,NA,"832661818006835200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BenCAllen302",1,FALSE,FALSE,NA,NA
"113","RT @tsumtsumplush: Free New Giveaway Star Wars Tsum Tsum Set https://t.co/gxNO7y52x7 #tsumtsum #tsumtsumplush #disneytsumtsum #disney #give‚Ä¶",FALSE,0,NA,2017-02-17 18:42:51,FALSE,NA,"832661605301182464",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","tucsongirl80",73,TRUE,FALSE,NA,NA
"114","RT @EW: What‚Äôs the absolute BEST #Disney song ever? Vote for your favorite: https://t.co/Hmc3TCjEbH https://t.co/Tavm61uiUJ",FALSE,0,NA,2017-02-17 18:41:59,FALSE,NA,"832661385481826304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","roxytwentyone",44,TRUE,FALSE,NA,NA
"115","Is it just me, or does @JustinTrudeau look like #princecharmimg in every #disney film? #leadership #Canada https://t.co/qFyqKtxGDN",FALSE,1,NA,2017-02-17 18:41:51,FALSE,NA,"832661355593240581",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grrlnamedGO",0,FALSE,FALSE,NA,NA
"116","Rocking #lularoe all week in Florida!!! #llraddict #lularoeleggings #disney #disneynerd‚Ä¶ https://t.co/XPJgnunw3V",FALSE,1,NA,2017-02-17 18:41:39,FALSE,NA,"832661302111719424",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CouponVinny",0,FALSE,FALSE,NA,NA
"117","Check out Disney iHome Minnie Mouse Dual Alarm Clock and 30-Pin iPod Speaker System Dock https://t.co/YUGpw3oKP0 #minniemouse #Disney #ebay",FALSE,0,NA,2017-02-17 18:41:18,FALSE,NA,"832661215688089600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BusyFinchFinds",0,FALSE,FALSE,NA,NA
"118","Im Mulan. Discover which #Disney princess you are! START QUIZ: https://t.co/gQqhkaJhS8 https://t.co/4YzZYJZnVA",FALSE,0,NA,2017-02-17 18:41:08,FALSE,NA,"832661174227333120",NA,"<a href=""http://quiztw.com"" rel=""nofollow"">Disney  PrincessÌ†ΩÌ±ë</a>","zluka333",0,FALSE,FALSE,NA,NA
"119","Im Mulan. Discover which #Disney princess you are! START QUIZ: https://t.co/fjLNeSX3Pj https://t.co/RQibFsXkYe",FALSE,0,NA,2017-02-17 18:41:07,FALSE,NA,"832661168623845377",NA,"<a href=""http://quiztw.com"" rel=""nofollow"">Disney  PrincessÌ†ΩÌ±ë</a>","mcclainecarter1",0,FALSE,FALSE,NA,NA
"120","Im Mulan. Discover which #Disney princess you are! START QUIZ: https://t.co/Ls35I0r4ny https://t.co/8EjUFGxKqs",FALSE,0,NA,2017-02-17 18:41:02,FALSE,NA,"832661149728403457",NA,"<a href=""http://quiztw.com"" rel=""nofollow"">Disney  PrincessÌ†ΩÌ±ë</a>","TiffanyNLeonard",0,FALSE,FALSE,NA,NA
"121","Need to get married again just to have this cake @DisneyWeddings #Disney https://t.co/Jnu0l9d96b",FALSE,0,NA,2017-02-17 18:40:00,FALSE,NA,"832660888092078080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wdwgetaways",0,FALSE,FALSE,NA,NA
"122","Disneys Zootopia aka Zootroplis - https://t.co/1L9MLisU6N #FamilyFun #reviews #Disney #Zootopia #Animals #movies https://t.co/ENO35n5swk",FALSE,0,NA,2017-02-17 18:37:06,FALSE,NA,"832660160455733249",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","JohnM_foto",0,FALSE,FALSE,NA,NA
"123","Calling all #disney fans... time for the ""What's The Best Disney Song Ever? bracket at https://t.co/dRtjNlX1Ne",FALSE,0,NA,2017-02-17 18:36:02,FALSE,NA,"832659888077623297",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NS0385",0,FALSE,FALSE,NA,NA
"124","Movies We Are Embarrassed to Admit that We‚Äôve Never Seen https://t.co/dtirgR0sMT #backtothefuture #harrypotter #bladerunner #disney #horror",FALSE,0,NA,2017-02-17 18:32:24,FALSE,NA,"832658977305436160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","murraymaker",2,FALSE,FALSE,NA,NA
"125","Items in @annascuteken store on eBay! #RandomActsOfKindnessDay #helpingoutfellowsellers #LOTR #plush #disney‚Ä¶ https://t.co/pLIRRsJRM1",FALSE,0,NA,2017-02-17 18:32:14,TRUE,NA,"832658934313865217",NA,"<a href=""https://www.PromotePictures.com"" rel=""nofollow"">PromotePictures</a>","DylCoDeals",0,FALSE,FALSE,NA,NA
"126","Disney Parade Tips! https://t.co/su7r11XP1Q #DisneySide #Disney @WaltDisneyWorld",FALSE,1,NA,2017-02-17 18:30:48,FALSE,NA,"832658573482024960",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","momexplores",0,FALSE,FALSE,NA,NA
"127","#Disney #Movie #Trivia @Slatterys111 this Tuesday, #February 21 at 8pm. RSVP at; https://t.co/jUBilYXxSk #NYC #Midtown",FALSE,0,NA,2017-02-17 18:30:08,FALSE,NA,"832658405248626688",NA,"<a href=""http://twuffer.com"" rel=""nofollow"">Twuffer</a>","TriviaAD",0,FALSE,FALSE,NA,NA
"128","RT @DisneyRJogren: Disney Mood Mug of the Day! #disneymoodmugoftheday #disney #magickingdom Middle of Feb in Chicago. 65 degrees. Is... htt‚Ä¶",FALSE,0,NA,2017-02-17 18:29:51,FALSE,NA,"832658334981328897",NA,"<a href=""http://ctrlq.org/"" rel=""nofollow"">Mice Town </a>","miceears",2,TRUE,FALSE,NA,NA
"129","Beautiful! #Disney #Disneyland https://t.co/bh4IjJmH9B",FALSE,0,NA,2017-02-17 18:28:26,FALSE,NA,"832657979241422849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wdwgetaways",0,FALSE,FALSE,NA,NA
"130","Disney Mood Mug of the Day! #disneymoodmugoftheday #disney #magickingdom Middle of Feb in Chicago. 65 degrees. Is... https://t.co/FvirN2E7Ap",FALSE,3,NA,2017-02-17 18:27:11,FALSE,NA,"832657664022712322",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DisneyRJogren",2,FALSE,FALSE,NA,NA
"131","Have seen some of the pictures from inside. It looks beautiful @laughing_place #Disney #Disneyland https://t.co/OMUXguiL7o",FALSE,2,NA,2017-02-17 18:27:04,FALSE,NA,"832657633190543360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wdwgetaways",0,FALSE,FALSE,NA,NA
"132","Disney Mood Mug of the Day! #disneymoodmugoftheday #disney #magickingdom Middle of Feb in Chicago. 65 degrees. Is i‚Ä¶ https://t.co/qhuOG7JH62",FALSE,2,NA,2017-02-17 18:26:46,TRUE,NA,"832657559286714368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DisneyRJogren",0,FALSE,FALSE,NA,NA
"133","Enter to win a #Disneyland Cars Land Prize pack! #disney #contests
https://t.co/hOKEBgWZvN https://t.co/TZpCQgwIuV",FALSE,0,NA,2017-02-17 18:26:19,FALSE,NA,"832657443171639296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","coopersmommy",0,FALSE,FALSE,NA,NA
"134","Lots of good movies coming out this year,we really want2see #BeautyAndTheBeast ! It looks beautiful in the teaser t‚Ä¶ https://t.co/CPDNk4Q3SC",FALSE,0,NA,2017-02-17 18:25:49,TRUE,NA,"832657319435513856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HelloGaryBarlow",0,FALSE,FALSE,NA,NA
"135","Donald Duck #1 ! #donaldduck #donald #disney #hollywoodstudios #vector #illustration #blue #dinosaur #isawadino‚Ä¶ https://t.co/2JucWVqhJK",FALSE,0,NA,2017-02-17 18:24:20,TRUE,NA,"832656946750558208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ISAWADINO",0,FALSE,FALSE,NA,NA
"136","RT @Poupelle2016: ‚ÄúHalloween Poupelle, what are you doing here?‚Äù

‚ÄúNobody will play with me.‚Äù

https://t.co/KjuU8NqzxL

#animation #Disney‚Ä¶",FALSE,0,NA,2017-02-17 18:20:44,FALSE,NA,"832656039187185664",NA,"<a href=""http://obsoleterobot.com"" rel=""nofollow"">AnimationRetweetBot</a>","AnimTweetBot",4,TRUE,FALSE,NA,NA
"137","Carthay Circle in #Disney's California Adventure park is a delicious dining experience in a little piece of history‚Ä¶ https://t.co/p9rN1cVqhf",FALSE,0,NA,2017-02-17 18:20:40,TRUE,NA,"832656020900085760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wdwgetaways",0,FALSE,FALSE,NA,NA
"138","Wait Meryl Streep is the ""New"" Mary Poppins....interesting casting choice #MaryPoppinsReturns #Disney",FALSE,2,NA,2017-02-17 18:20:14,FALSE,NA,"832655913810931712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MLPBrony78",0,FALSE,FALSE,NA,NA
"139","RT @hrrblizzard: Which #Marvel #Movie do you want to see the most? #2017  #ThorRagnarok #SpiderManHomecoming #GuardiansoftheGalaxy #Disney‚Ä¶",FALSE,0,NA,2017-02-17 18:20:04,FALSE,NA,"832655872442642432",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","hrrblizzard",1,TRUE,FALSE,NA,NA
"140","RT @Poupelle2016: ‚ÄúHalloween Poupelle, what are you doing here?‚Äù

‚ÄúNobody will play with me.‚Äù

https://t.co/KjuU8NqzxL

#animation #Disney‚Ä¶",FALSE,0,NA,2017-02-17 18:17:25,FALSE,NA,"832655206408024065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nishimorisan13",4,TRUE,FALSE,NA,NA
"141","‚ÄúHalloween Poupelle, what are you doing here?‚Äù

‚ÄúNobody will play with me.‚Äù

https://t.co/KjuU8NqzxL

#animation‚Ä¶ https://t.co/9LjSa2M73T",FALSE,4,NA,2017-02-17 18:17:03,TRUE,NA,"832655110966702081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Poupelle2016",4,FALSE,FALSE,NA,NA
"142","I'm Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë 

START QUIZ: https://t.co/rvdTmhsCHF https://t.co/Yo7NjmI6ZI",FALSE,0,NA,2017-02-17 18:16:44,FALSE,NA,"832655030943674372",NA,"<a href=""http://quiztw.com"" rel=""nofollow"">Disney  PrincessÌ†ΩÌ±ë</a>","mcclainecarter1",0,FALSE,FALSE,NA,NA
"143","The Ala #Moana Boys‚Äô story is no #Disney film says @statebaroftexas of Mike Farris‚Äô book 'A Death in the Islands'‚Ä¶ https://t.co/lnEGs8WY48",FALSE,2,NA,2017-02-17 18:16:30,TRUE,NA,"832654973364162560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","skyhorsepub",1,FALSE,FALSE,NA,NA
"144","I'm sharing these Beauty and the Beast cookies on the blog today! https://t.co/51z15ffv4z #Disney #BeautyAndTheBeast #Belle #DisneySide",FALSE,0,NA,2017-02-17 18:09:02,FALSE,NA,"832653093321871360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pumpknaprincess",0,FALSE,FALSE,NA,NA
"145","Spaceship Earth! Ì†ºÌºé It's almost that time! Ì†ΩÌ∏ç #12moredays #epcot #disneyworld #disney #disneylife‚Ä¶ https://t.co/XtEDw19fxU",FALSE,0,NA,2017-02-17 18:07:53,FALSE,NA,"832652804376424448",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","John_Retta",0,FALSE,FALSE,NA,NA
